Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-233.8396	6	480.0207	479.6792	1.017749	0.4144878	
Model:	mcombrat6
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.8642465	0.2938438	1	1.726876	0	1	1	
OTmed	5.03188	5	7.127417	14.25673	5	20	15	
Tb	4.343035	2.783143	5	6.645711	0.01	5	4.99	
Pa	0.7626918	0.2598961	0.8	1.523956	0.2	0.8	0.6	
Pb	2.606214	0.01	5	15.65729	0.01	5	4.99	
Pc	0.006485228	0.00150475	0.01	0.02130098	1e-04	0.01	0.0099	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
prec	prec	
tmed	tmed	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
5	0.975	20	100

Variance - Covariance Matrix:
	MR	OTmed	Tb	Pa	Pb	Pc
MR	2.9821	-10.90997	3.906341	-1.305415	-1.346946	-0.001796661	
OTmed	-10.90997	203.2542	-87.7112	-9.62798	-0.8287241	-0.005358099	
Tb	3.906341	-87.7112	44.16548	3.44732	2.27867	-0.004331262	
Pa	-1.305415	-9.62798	3.44732	2.322443	-1.188671	-0.001585541	
Pb	-1.346946	-0.8287241	2.27867	-1.188671	245.1506	0.3056857	
Pc	-0.001796661	-0.005358099	-0.004331262	-0.001585541	0.3056857	0.0004537317	

Source data
rat	tmed	prec	predicted	
0.3262517	10.01994	506.9	0.3092224	
0.138568	11.08017	279.3	0.1632495	
0.2202332	11.42356	318.8	0.1605013	
0.1085746	12.07944	359	0.1370442	
0.1229677	11.90305	336.2	0.1404577	
0.1445175	11.48727	350.7	0.1670377	
0.127417	11.36707	340.7	0.1708885	
0.04128587	11.44162	143.3	0.07927227	
0.09253699	11.5831	355.1	0.1628322	
0.09946053	11.09165	322.9	0.1806396	
0.0596355	10.91769	297.7	0.1802947	
0.1932361	12.02929	458.8	0.1575941	
0.2550653	11.21354	572.6	0.224622	
0.237985	11.43551	302.1	0.153936	
0.07283805	11.72606	288.3	0.1344588	
0.1092085	10.77581	335.8	0.2046077	
0.06899374	11.70423	270.5	0.1290017	
0.09069465	12.07968	228.8	0.09783032	
0.04204381	11.67049	323.4	0.148814	
0.1004605	12.4234	201.1	0.07635298	
0.0970911	10.83334	452.6	0.2351736	
0.06027039	11.95002	256.5	0.1131164	
0.1406959	12.1936	322.7	0.1227164	
0.1143764	12.11509	203.9	0.08704249	
0.07969127	11.77294	358.8	0.1532401	
0.0690587	11.61888	335.6	0.1552656	
0.09859162	11.17159	351.5	0.185862	
0.06142529	11.03588	346.2	0.1923591	
0.01988913	11.13217	144.3	0.08842553	
0.0460038	11.23782	355.8	0.1832155	
0.03301357	10.76736	320.7	0.1989965	
0.02011435	10.55713	299.2	0.2018084	
0.09045893	11.71132	459.5	0.1769566	
0.1403275	10.87116	584.4	0.2516914	
0.1341438	11.06629	311.1	0.1775234	
0.02887239	11.36616	293.3	0.154219	
0.04479617	10.40011	332.7	0.2271856	
0.02434118	11.3142	276.5	0.1500515	
0.05118988	11.72756	233.4	0.1131697	
0.02165737	11.268	330.6	0.1732374	
0.06356096	12.07103	202	0.08773126	
0.3170893	11.36243	360.9	0.1772731	
0.2377955	11.21471	337.3	0.1786075	
0.3464311	10.70226	358	0.2176619	
0.2816574	10.55819	361.3	0.2284045	
0.09565752	10.65748	148.7	0.1054747	
0.1990407	10.74932	358.1	0.2146273	
0.1211196	10.27977	322	0.2299785	
0.1466144	10.04482	306.6	0.2369795	
0.2626483	11.26267	479.1	0.20961	
0.3644781	10.39393	622.5	0.2937711	
0.283016	10.56176	331.7	0.2163953	
0.1164069	10.91	303.2	0.1831373	
0.2163242	9.910485	331.8	0.2590443	
0.1126222	10.81058	289.8	0.1826986	
0.2184333	11.25379	243.3	0.1379363	
0.1012387	10.75417	347.1	0.2103006	
0.1816787	11.60485	204.2	0.1048419	
0.1813105	9.91548	458.2	0.3065071	
0.1076421	11.08597	255.8	0.1519107	
0.2435312	11.4141	319.6	0.1612908	
0.1752625	11.99493	557	0.1699288	
0.121445	11.90282	632.8	0.1806345	
0.1414086	11.21308	762	0.2349871	
0.1390418	10.82874	567.7	0.2532946	
0.08112583	10.92854	306.9	0.1836624	
0.08830946	11.12806	503.6	0.2228194	
0.07755052	10.84717	428.3	0.228706	
0.1060988	10.35224	722.2	0.303842	
0.1035995	11.56453	889.2	0.2109331	
0.1193004	10.65089	1430.6	0.2853611	
0.147881	10.90389	608.7	0.2512953	
0.09275033	11.18644	551.8	0.2245504	
0.1607469	10.31331	582.8	0.2964981	
0.1034699	11.10675	481.1	0.220878	
0.1036026	11.68766	365.4	0.1596445	
0.07726855	11.13128	584.3	0.2317933	
0.09549652	11.82421	366.2	0.1522511	
0.0982538	10.1593	1019.7	0.3271898	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-234.8976	
6.166667	5	-234.5101	
13.5	5	-234.0078	
13.83333	5	-233.904	
14	5	-233.8647	
644.1667	5	-233.8547	
1000	5	-233.8547	
2000	4.875	-233.8547	
3000	4.875	-233.8547	
4000	4.753125	-233.8547	
4116.833	4.753125	-233.8539	
5000	4.753125	-233.8539	
5810.833	4.753125	-233.8526	
6000	4.634297	-233.8526	
7000	4.634297	-233.8526	
8000	4.518439	-233.8526	
8918.5	4.518439	-233.8501	
9000	4.518439	-233.8501	
10000	4.405478	-233.8501	
11000	4.405478	-233.8501	
12000	4.295342	-233.8501	
13000	4.295342	-233.8501	
14000	4.187958	-233.8501	
15000	4.187958	-233.8501	
16000	4.083259	-233.8501	
17000	4.083259	-233.8501	
18000	3.981178	-233.8501	
19000	3.981178	-233.8501	
20000	3.881648	-233.8501	
21000	3.881648	-233.8501	
22000	3.784607	-233.8501	
23000	3.784607	-233.8501	
24000	3.689992	-233.8501	
25000	3.689992	-233.8501	
26000	3.597742	-233.8501	
26650.5	3.597742	-233.849	
26650.83	3.597742	-233.849	
26651	3.597742	-233.8488	
27000	3.597742	-233.8488	
28000	3.507798	-233.8488	
29000	3.507798	-233.8488	
30000	3.420103	-233.8488	
31000	3.420103	-233.8488	
32000	3.334601	-233.8488	
33000	3.334601	-233.8488	
34000	3.251236	-233.8488	
35000	3.251236	-233.8488	
35658.17	3.251236	-233.8468	
35886.83	3.251236	-233.8456	
36000	3.169955	-233.8456	
37000	3.169955	-233.8456	
38000	3.090706	-233.8456	
39000	3.090706	-233.8456	
40000	3.013438	-233.8456	
41000	3.013438	-233.8456	
42000	2.938102	-233.8456	
42048.5	2.938102	-233.8423	
43000	2.938102	-233.8423	
44000	2.86465	-233.8423	
45000	2.86465	-233.8423	
46000	2.793034	-233.8423	
47000	2.793034	-233.8423	
48000	2.723208	-233.8423	
49000	2.723208	-233.8413	
50000	2.655128	-233.8413	
51000	2.655128	-233.8413	
52000	2.588749	-233.8413	
53000	2.588749	-233.8413	
54000	2.524031	-233.8413	
55000	2.524031	-233.8413	
56000	2.46093	-233.8413	
57000	2.46093	-233.8413	
58000	2.399407	-233.8413	
59000	2.399407	-233.8413	
60000	2.339421	-233.8413	
61000	2.339421	-233.8413	
62000	2.280936	-233.8413	
62568	2.280936	-233.8409	
63000	2.280936	-233.8409	
64000	2.223913	-233.8409	
65000	2.223913	-233.8409	
66000	2.168315	-233.8409	
67000	2.168315	-233.8409	
68000	2.114107	-233.8409	
69000	2.114107	-233.8409	
70000	2.061254	-233.8409	
71000	2.061254	-233.8409	
72000	2.009723	-233.8409	
73000	2.009723	-233.8409	
74000	1.95948	-233.8409	
75000	1.95948	-233.8409	
76000	1.910493	-233.8409	
77000	1.910493	-233.8409	
78000	1.86273	-233.8409	
79000	1.86273	-233.8409	
80000	1.816162	-233.8409	
81000	1.816162	-233.8409	
82000	1.770758	-233.8409	
83000	1.770758	-233.8409	
84000	1.726489	-233.8409	
85000	1.726489	-233.8409	
86000	1.683327	-233.8409	
87000	1.683327	-233.8409	
88000	1.641244	-233.8409	
89000	1.641244	-233.8409	
90000	1.600213	-233.8409	
91000	1.600213	-233.8409	
92000	1.560207	-233.8409	
93000	1.560207	-233.8409	
93383.17	1.560207	-233.8396	
94000	1.521202	-233.8396	
95000	1.521202	-233.8396	
96000	1.483172	-233.8396	
97000	1.483172	-233.8396	
98000	1.446093	-233.8396	
99000	1.446093	-233.8396	
1e+05	1.409941	-233.8396	
