Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-233.8373	5	477.9175	477.6746	0.9907052	0.415505	
Model:	mcombrat4
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.6783371	0.2306346	1	2.582614	0	1	1	
OTmed	5.037629	5	7.084995	21.22872	5	20	15	
Tb	4.395706	2.772895	5	7.134839	0.01	5	4.99	
Popt	798.4475	300	1000	1345.263	300	1000	700	
Pb	1.046379	0.3348413	5	1.691852	0	5	5	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
prec	prec	
tmed	tmed	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
5	0.975	20	100

Variance - Covariance Matrix:
	MR	OTmed	Tb	Popt	Pb
MR	6.669893	-52.21528	12.79691	-794.0918	0.03555959	
OTmed	-52.21528	450.6586	-131.8991	5678.932	-0.4386079	
Tb	12.79691	-131.8991	50.90593	-145.7768	0.0464534	
Popt	-794.0918	5678.932	-145.7768	1809734	1692.142	
Pb	0.03555959	-0.4386079	0.0464534	1692.142	2.862363	

Source data
rat	tmed	prec	predicted	
0.2486419	11.4048	666.6	0.2340878	
0.3110653	11.72189	305.6	0.140089	
0.0837598	11.98467	334.9	0.1378364	
0.228604	11.00224	425	0.225304	
0.1205257	11.95345	333.6	0.1389583	
0.1291197	12.41273	260.8	0.09373013	
0.06625869	11.93446	382.1	0.1545847	
0.09849051	12.7014	207.7	0.06482967	
0.5828131	11.36156	368.2	0.1833082	
0.3738774	11.2134	349.9	0.1852793	
0.5811849	10.68792	390.2	0.2349536	
0.5059657	10.54402	373.1	0.2376287	
0.07626182	10.63039	163	0.09532883	
0.2310098	10.73044	373.2	0.2251738	
0.1078383	10.28368	333.4	0.2349074	
0.1626592	9.905245	376.8	0.2840073	
0.29091	11.18799	612.7	0.2468497	
0.4185128	10.32817	799.9	0.3287681	
0.478777	10.55143	353.3	0.2280006	
0.2128957	10.89882	371.2	0.213318	
0.4040281	9.824873	454	0.3240988	
0.197504	10.75392	385.2	0.228484	
0.2710632	11.31034	295.9	0.1562566	
0.1525367	10.71864	444.8	0.2516883	
0.1960562	11.61003	231.9	0.1103667	
0.3262517	10.01994	506.9	0.324738	
0.138568	11.08017	279.3	0.1593313	
0.2202332	11.42356	318.8	0.1606865	
0.1085746	12.07944	359	0.1404283	
0.1229677	11.90305	336.2	0.1423528	
0.1445175	11.48727	350.7	0.1697131	
0.127417	11.36707	340.7	0.1727312	
0.04128587	11.44162	143.3	0.06100703	
0.09253699	11.5831	355.1	0.1658663	
0.09946053	11.09165	322.9	0.1807183	
0.0596355	10.91769	297.7	0.1777645	
0.1932361	12.02929	458.8	0.1664193	
0.2550653	11.21354	572.6	0.2403674	
0.237985	11.43551	302.1	0.1527898	
0.07283805	11.72606	288.3	0.1327104	
0.1092085	10.77581	335.8	0.2054095	
0.06899374	11.70423	270.5	0.125784	
0.09069465	12.07968	228.8	0.0921179	
0.04204381	11.67049	323.4	0.1496329	
0.1004605	12.4234	201.1	0.06939626	
0.0970911	10.83334	452.6	0.2454951	
0.06027039	11.95002	256.5	0.1093305	
0.1406959	12.1936	322.7	0.1239332	
0.1143764	12.11509	203.9	0.07924551	
0.07969127	11.77294	358.8	0.1565793	
0.0690587	11.61888	335.6	0.1569262	
0.09859162	11.17159	351.5	0.1884085	
0.06142529	11.03588	346.2	0.1943628	
0.01988913	11.13217	144.3	0.06816703	
0.0460038	11.23782	355.8	0.1861433	
0.03301357	10.76736	320.7	0.1983731	
0.02011435	10.55713	299.2	0.198609	
0.09045893	11.71132	459.5	0.1863674	
0.1403275	10.87116	584.4	0.2689628	
0.1341438	11.06629	311.1	0.1765234	
0.02887239	11.36616	293.3	0.1522097	
0.04479617	10.40011	332.7	0.2271364	
0.02434118	11.3142	276.5	0.1464479	
0.05118988	11.72756	233.4	0.106776	
0.02165737	11.268	330.6	0.1741843	
0.06356096	12.07103	202	0.07959303	
0.3170893	11.36243	360.9	0.1806469	
0.2377955	11.21471	337.3	0.1800431	
0.3464311	10.70226	358	0.2204079	
0.2816574	10.55819	361.3	0.2313342	
0.09565752	10.65748	148.7	0.08246504	
0.1990407	10.74932	358.1	0.21742	
0.1211196	10.27977	322	0.2285946	
0.1466144	10.04482	306.6	0.2333452	
0.2626483	11.26267	479.1	0.2209096	
0.3644781	10.39393	622.5	0.3138578	
0.283016	10.56176	331.7	0.216502	
0.1164069	10.91	303.2	0.1811163	
0.2163242	9.910485	331.8	0.2580267	
0.1126222	10.81058	289.8	0.1791445	
0.2184333	11.25379	243.3	0.1309524	
0.1012387	10.75417	347.1	0.2121096	
0.1816787	11.60485	204.2	0.09506282	
0.1813105	9.91548	458.2	0.3183327	
0.1076421	11.08597	255.8	0.1456673	
0.2435312	11.4141	319.6	0.1615276	
0.1752625	11.99493	557	0.1827062	
0.121445	11.90282	632.8	0.1954599	
0.1414086	11.21308	762	0.2525981	
0.1390418	10.82874	567.7	0.2700716	
0.08112583	10.92854	306.9	0.1820272	
0.08830946	11.12806	503.6	0.2357521	
0.07755052	10.84717	428.3	0.2372524	
0.1060988	10.35224	722.2	0.3251046	
0.1035995	11.56453	889.2	0.2240759	
0.1193004	10.65089	1430.6	0.2569768	
0.147881	10.90389	608.7	0.2692169	
0.09275033	11.18644	551.8	0.2395951	
0.1607469	10.31331	582.8	0.3154991	
0.1034699	11.10675	481.1	0.2325931	
0.1036026	11.68766	365.4	0.1634106	
0.07726855	11.13128	584.3	0.248202	
0.09549652	11.82421	366.2	0.1560764	
0.0982538	10.1593	1019.7	0.3348	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-246.0915	
0.2	5	-243.893	
0.4	5	-235.8066	
3	5	-235.0899	
4	5	-235.0006	
5.8	5	-234.7666	
6.4	5	-234.6522	
6.6	5	-234.649	
6.8	5	-234.4983	
21.6	5	-234.4761	
42.4	5	-234.4515	
42.6	5	-234.2976	
64.2	5	-234.2676	
102.2	5	-234.1131	
102.6	5	-234.0075	
224.2	5	-233.943	
450.2	5	-233.8911	
1000	5	-233.8911	
1983.2	5	-233.8478	
1983.8	5	-233.8477	
2000	4.875	-233.8477	
3000	4.875	-233.8477	
4000	4.753125	-233.8477	
5000	4.753125	-233.8477	
6000	4.634297	-233.8477	
7000	4.634297	-233.8477	
8000	4.518439	-233.8477	
9000	4.518439	-233.8477	
10000	4.405478	-233.8477	
11000	4.405478	-233.8477	
12000	4.295342	-233.8477	
13000	4.295342	-233.8477	
14000	4.187958	-233.8477	
15000	4.187958	-233.8477	
16000	4.083259	-233.8477	
17000	4.083259	-233.8477	
18000	3.981178	-233.8477	
19000	3.981178	-233.8477	
20000	3.881648	-233.8477	
20245.8	3.881648	-233.8423	
21000	3.881648	-233.8423	
22000	3.784607	-233.8423	
23000	3.784607	-233.8423	
24000	3.689992	-233.8423	
25000	3.689992	-233.8423	
26000	3.597742	-233.8423	
27000	3.597742	-233.8423	
28000	3.507798	-233.8423	
29000	3.507798	-233.8423	
30000	3.420103	-233.8423	
31000	3.420103	-233.8423	
32000	3.334601	-233.8423	
33000	3.334601	-233.8423	
34000	3.251236	-233.8423	
35000	3.251236	-233.8423	
36000	3.169955	-233.8423	
37000	3.169955	-233.8423	
38000	3.090706	-233.8423	
39000	3.090706	-233.8423	
40000	3.013438	-233.8423	
41000	3.013438	-233.8423	
42000	2.938102	-233.8423	
43000	2.938102	-233.8423	
44000	2.86465	-233.8423	
45000	2.86465	-233.8423	
46000	2.793034	-233.8423	
47000	2.793034	-233.8423	
48000	2.723208	-233.8423	
49000	2.723208	-233.8423	
50000	2.655128	-233.8423	
50969.6	2.655128	-233.8373	
51000	2.655128	-233.8373	
52000	2.588749	-233.8373	
53000	2.588749	-233.8373	
54000	2.524031	-233.8373	
55000	2.524031	-233.8373	
56000	2.46093	-233.8373	
57000	2.46093	-233.8373	
58000	2.399407	-233.8373	
59000	2.399407	-233.8373	
60000	2.339421	-233.8373	
61000	2.339421	-233.8373	
62000	2.280936	-233.8373	
63000	2.280936	-233.8373	
64000	2.223913	-233.8373	
65000	2.223913	-233.8373	
66000	2.168315	-233.8373	
67000	2.168315	-233.8373	
68000	2.114107	-233.8373	
69000	2.114107	-233.8373	
70000	2.061254	-233.8373	
71000	2.061254	-233.8373	
72000	2.009723	-233.8373	
73000	2.009723	-233.8373	
74000	1.95948	-233.8373	
75000	1.95948	-233.8373	
76000	1.910493	-233.8373	
77000	1.910493	-233.8373	
78000	1.86273	-233.8373	
79000	1.86273	-233.8373	
80000	1.816162	-233.8373	
81000	1.816162	-233.8373	
82000	1.770758	-233.8373	
83000	1.770758	-233.8373	
84000	1.726489	-233.8373	
85000	1.726489	-233.8373	
86000	1.683327	-233.8373	
87000	1.683327	-233.8373	
88000	1.641244	-233.8373	
89000	1.641244	-233.8373	
90000	1.600213	-233.8373	
91000	1.600213	-233.8373	
92000	1.560207	-233.8373	
93000	1.560207	-233.8373	
94000	1.521202	-233.8373	
95000	1.521202	-233.8373	
96000	1.483172	-233.8373	
97000	1.483172	-233.8373	
98000	1.446093	-233.8373	
99000	1.446093	-233.8373	
1e+05	1.409941	-233.8373	
