Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-233.7862	6	479.9138	479.5723	1.005145	0.4377074	
Model:	mcombrat3
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.9983905	0.3394528	1	3.688242	0	1	1	
OTmed	5.006669	5	6.106535	13.23148	5	20	15	
Tb	0.5125973	0.3566921	0.6792698	1.182507	0.01	5	4.99	
Pa	0.8	0.272	0.8	2.95535	0.2	0.8	0.6	
Pb	3.802602	0.01	5	14.90832	0.01	5	4.99	
Pc	0.008466	0.00235782	0.01	0.02236037	1e-04	0.01	0.0099	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
prec	prec	
tmed	tmed	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
5	0.975	20	100

Variance - Covariance Matrix:
	MR	OTmed	Tb	Pa	Pb	Pc
MR	13.60313	-19.67803	1.391255	-6.565478	0.03344313	-0.002084112	
OTmed	-19.67803	175.0721	-14.68189	-15.7678	-1.209097	0.05091245	
Tb	1.391255	-14.68189	1.398323	1.114798	-0.5163924	-0.009050464	
Pa	-6.565478	-15.7678	1.114798	8.734096	0.02679764	-0.001669978	
Pb	0.03344313	-1.209097	-0.5163924	0.02679764	222.2581	0.2392442	
Pc	-0.002084112	0.05091245	-0.009050464	-0.001669978	0.2392442	0.0004999862	

Source data
rat	tmed	prec	predicted	
0.1177354	14.63184	256.5	0.05802948	
0.1325189	15.36337	325.7	0.0573691	
0.4343702	14.5268	436.6	0.08388123	
0.2418193	15.04664	203.2	0.0403729	
0.01669328	15.13608	207.8	0.0404178	
0.1009567	14.43493	181.3	0.04168016	
0.03109615	15.50237	142.9	0.02260256	
0.1053782	15.65799	223.7	0.0379705	
0.1208357	15.34972	283	0.05184271	
0.1397098	15.58787	140.1	0.02148041	
0.08104308	14.57152	337.8	0.0732206	
0.04561179	15.32993	104.8	0.01539773	
0.09793627	15.80108	199.5	0.03204237	
0.06287278	15.51106	240	0.04257708	
0.1351467	16.53306	303.7	0.03951789	
0.09732386	13.31781	361.6	0.1081593	
0.1655779	13.11083	330.5	0.1086167	
0.1609994	12.85564	327.3	0.1159015	
0.1874337	12.68337	348.6	0.1264812	
0.0406339	12.70888	144.9	0.05023124	
0.07405498	12.9846	327.7	0.1118921	
0.05920739	12.51785	332.5	0.1286645	
0.03349928	12.51045	265.6	0.1083874	
0.09358744	13.48725	358.1	0.1026037	
0.1480221	12.65853	484.3	0.1458801	
0.1508633	12.93468	330.9	0.1141847	
0.04389473	12.90525	290	0.1046365	
0.1161283	12.39118	215.9	0.0908275	
0.04617053	13.19346	222.2	0.07495243	
0.07283431	13.34513	214.1	0.06894543	
0.03174495	13.01616	274	0.09675291	
0.08635824	13.70839	171.4	0.04753326	
0.08286346	12.15359	395.5	0.1564455	
0.07499991	13.21725	204.7	0.06787372	
0.07621066	13.56741	275.8	0.08340552	
0.04650233	13.33447	196.6	0.06262553	
0.07267583	14.66723	254.4	0.05701444	
0.1684874	14.31136	202.9	0.04947498	
0.1775987	14.03289	222.2	0.0592728	
0.1766173	13.75783	199	0.05644505	
0.2561497	13.44531	323.2	0.09747064	
0.08581704	13.29281	107.3	0.02809434	
0.08165883	13.85621	266.1	0.0745483	
0.1181447	13.40368	171.8	0.05191722	
0.1629166	13.29086	260.9	0.08575935	
0.1210237	14.15875	320.7	0.0794249	
0.1912346	13.24589	436.9	0.1200187	
0.1455412	13.70181	203.9	0.05900328	
0.02651434	13.9476	211.9	0.05758051	
0.05568562	13.13108	176.2	0.05787723	
0.03503488	14.17628	142.3	0.03251544	
0.05777684	14.40997	229.5	0.05523182	
0.02008387	14.03355	296	0.07757557	
0.07143941	14.3783	143.1	0.03096873	
0.06278213	13.19144	331.5	0.1064046	
0.1573845	13.22271	366.4	0.1118636	
0.09247242	13.00417	344.7	0.1148778	
0.1796374	12.71884	354.1	0.1263737	
0.1271469	12.64827	327.9	0.1229538	
0.04003083	12.66909	147.1	0.05184785	
0.1220973	12.90435	370.9	0.1230536	
0.05457975	12.35925	318.7	0.1307301	
0.09209923	12.24473	298.7	0.1287339	
0.08777828	13.21941	476.6	0.1242031	
0.147539	12.50525	561.7	0.15693	
0.1625557	12.83743	271.4	0.1008619	
0.04442081	13.05593	276.6	0.0964657	
0.1986661	12.1365	382	0.1546666	
0.08226787	13.12328	258.1	0.08897605	
0.07064392	13.41941	213.9	0.06745728	
0.03355328	13.12578	313.9	0.1044478	
0.07154471	13.75114	200	0.05688798	
0.09808652	12.33429	448.9	0.1561919	
0.04748416	13.37264	267.3	0.08568748	
0.1259869	13.44884	321.5	0.09702706	
0.05763474	13.45395	199.8	0.06174445	
0.1068164	12.74955	359.4	0.126343	
0.1348452	12.55089	335.1	0.1281194	
0.149858	12.19674	348.1	0.1447111	
0.1437259	12.10822	338	0.1456928	
0.04349623	12.14503	141.1	0.05666439	
0.09018941	12.34522	353.4	0.1400802	
0.07338176	11.82288	322.3	0.1528811	
0.04840161	11.73981	285.4	0.1428157	
0.1039761	12.75106	446.3	0.138804	
0.1173053	11.96879	541	0.1810233	
0.1305473	12.25463	292.8	0.1264014	
0.03379989	12.49898	277.9	0.1131368	
0.1174534	11.61853	326.3	0.1631008	
0.05003962	12.56447	252.3	0.1017809	
0.09789741	12.8414	218.7	0.08126958	
0.03536019	12.54195	304.8	0.120336	
0.04882452	13.19164	199.1	0.0661666	
0.07868437	11.68466	445.6	0.1865623	
0.04198474	12.74521	252.4	0.09681488	
0.09480179	12.92051	323.4	0.1129152	
0.07480113	12.89171	202.2	0.07327525	
0.26936	12.25136	360.2	0.1453282	
0.189034	12.06719	341.6	0.1483264	
0.3093132	11.65683	355.5	0.1701002	
0.2482097	11.55707	326.3	0.1658873	
0.04001177	11.61297	147.8	0.06995893	
0.1178683	11.78407	362.9	0.1661068	
0.0556492	11.27962	322	0.1774422	
0.1127203	11.05442	335.5	0.1938539	
0.1548122	12.19787	532	0.16935	
0.2486419	11.4048	666.6	0.2169827	
0.3110653	11.72189	305.6	0.1513897	
0.0837598	11.98467	334.9	0.1499033	
0.228604	11.00224	425	0.2212545	
0.1205257	11.95345	333.6	0.1508329	
0.1291197	12.41273	260.8	0.1095388	
0.06625869	11.93446	382.1	0.1636018	
0.09849051	12.7014	207.7	0.07972399	
0.5828131	11.36156	368.2	0.1880618	
0.3738774	11.2134	349.9	0.1904066	
0.5811849	10.68792	390.2	0.2325017	
0.5059657	10.54402	373.1	0.2364878	
0.07626182	10.63039	163	0.1043237	
0.2310098	10.73044	373.2	0.2249265	
0.1078383	10.28368	333.4	0.2377073	
0.1626592	9.905245	376.8	0.2816286	
0.29091	11.18799	612.7	0.2284843	
0.4185128	10.32817	799.9	0.2932133	
0.478777	10.55143	353.3	0.2291608	
0.2128957	10.89882	371.2	0.2143016	
0.4040281	9.824873	454	0.3100519	
0.197504	10.75392	385.2	0.2270147	
0.2710632	11.31034	295.9	0.165448	
0.1525367	10.71864	444.8	0.2428227	
0.1960562	11.61003	231.9	0.121865	
0.3262517	10.01994	506.9	0.3033733	
0.138568	11.08017	279.3	0.1681342	
0.2202332	11.42356	318.8	0.1694073	
0.1085746	12.07944	359	0.1521558	
0.1229677	11.90305	336.2	0.1537067	
0.1445175	11.48727	350.7	0.1768554	
0.127417	11.36707	340.7	0.1796689	
0.04128587	11.44162	143.3	0.07030442	
0.09253699	11.5831	355.1	0.1734838	
0.09946053	11.09165	322.9	0.1871565	
0.0596355	10.91769	297.7	0.1850385	
0.1932361	12.02929	458.8	0.171168	
0.2550653	11.21354	572.6	0.2249522	
0.237985	11.43551	302.1	0.1624177	
0.07283805	11.72606	288.3	0.144544	
0.1092085	10.77581	335.8	0.2092174	
0.06899374	11.70423	270.5	0.1377922	
0.09069465	12.07968	228.8	0.1055077	
0.04204381	11.67049	323.4	0.1598229	
0.1004605	12.4234	201.1	0.08296249	
0.0970911	10.83334	452.6	0.2367262	
0.06027039	11.95002	256.5	0.1226467	
0.1406959	12.1936	322.7	0.1380644	
0.1143764	12.11509	203.9	0.09186682	
0.07969127	11.77294	358.8	0.1655857	
0.0690587	11.61888	335.6	0.166077	
0.09859162	11.17159	351.5	0.1931072	
0.06142529	11.03588	346.2	0.1986198	
0.01988913	11.13217	144.3	0.07726007	
0.0460038	11.23782	355.8	0.1909586	
0.03301357	10.76736	320.7	0.2034564	
0.02011435	10.55713	299.2	0.2047769	
0.09045893	11.71132	459.5	0.1870002	
0.1403275	10.87116	584.4	0.2476594	
0.1341438	11.06629	311.1	0.1836268	
0.02887239	11.36616	293.3	0.161811	
0.04479617	10.40011	332.7	0.230123	
0.02434118	11.3142	276.5	0.1563609	
0.05118988	11.72756	233.4	0.118773	
0.02165737	11.268	330.6	0.181148	
0.06356096	12.07103	202	0.09198214	
0.3170893	11.36243	360.9	0.1860094	
0.2377955	11.21471	337.3	0.186172	
0.3464311	10.70226	358	0.2216772	
0.2816574	10.55819	361.3	0.2316241	
0.09565752	10.65748	148.7	0.09156679	
0.1990407	10.74932	358.1	0.218909	
0.1211196	10.27977	322	0.2325663	
0.1466144	10.04482	306.6	0.2390773	
0.2626483	11.26267	479.1	0.2140961	
0.3644781	10.39393	622.5	0.2837606	
0.283016	10.56176	331.7	0.2199313	
0.1164069	10.91	303.2	0.1880237	
0.2163242	9.910485	331.8	0.2615478	
0.1126222	10.81058	289.8	0.1865082	
0.2184333	11.25379	243.3	0.1411668	
0.1012387	10.75417	347.1	0.2147431	
0.1816787	11.60485	204.2	0.1059792	
0.1813105	9.91548	458.2	0.3036487	
0.1076421	11.08597	255.8	0.1551673	
0.2435312	11.4141	319.6	0.1701415	
0.1752625	11.99493	557	0.1806061	
0.121445	11.90282	632.8	0.1882868	
0.1414086	11.21308	762	0.2304074	
0.1390418	10.82874	567.7	0.2495009	
0.08112583	10.92854	306.9	0.1887707	
0.08830946	11.12806	503.6	0.2248838	
0.07755052	10.84717	428.3	0.2314425	
0.1060988	10.35224	722.2	0.2901565	
0.1035995	11.56453	889.2	0.2100388	
0.1193004	10.65089	1430.6	0.270059	
0.147881	10.90389	608.7	0.2467034	
0.09275033	11.18644	551.8	0.2253279	
0.1607469	10.31331	582.8	0.2876804	
0.1034699	11.10675	481.1	0.2236702	
0.1036026	11.68766	365.4	0.1712209	
0.07726855	11.13128	584.3	0.2307178	
0.09549652	11.82421	366.2	0.1650724	
0.0982538	10.1593	1019.7	0.3078129	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-235.4497	
7.166667	5	-235.1407	
7.333333	5	-234.7875	
16	5	-234.7179	
16.16667	5	-234.6286	
16.66667	5	-234.4544	
20.33333	5	-234.3831	
25.16667	5	-234.3608	
25.33333	5	-234.357	
25.5	5	-234.3561	
35.16667	5	-234.2099	
35.33333	5	-234.1894	
35.5	5	-234.1029	
188.3333	5	-233.8689	
1000	5	-233.8689	
1076.833	5	-233.8315	
2000	4.875	-233.8315	
3000	4.875	-233.8315	
4000	4.753125	-233.8315	
5000	4.753125	-233.8315	
5169.833	4.753125	-233.8171	
6000	4.634297	-233.8171	
7000	4.634297	-233.8171	
8000	4.518439	-233.8171	
9000	4.518439	-233.8171	
10000	4.405478	-233.8171	
10685.83	4.405478	-233.8167	
11000	4.405478	-233.8167	
12000	4.295342	-233.8167	
13000	4.295342	-233.8167	
14000	4.187958	-233.8167	
15000	4.187958	-233.8167	
16000	4.083259	-233.8167	
17000	4.083259	-233.8167	
18000	3.981178	-233.8167	
19000	3.981178	-233.8167	
20000	3.881648	-233.8167	
20992.33	3.881648	-233.7994	
21000	3.881648	-233.7994	
22000	3.784607	-233.7994	
23000	3.784607	-233.7994	
24000	3.689992	-233.7994	
25000	3.689992	-233.7994	
26000	3.597742	-233.7994	
27000	3.597742	-233.7994	
28000	3.507798	-233.7994	
29000	3.507798	-233.7994	
30000	3.420103	-233.7994	
31000	3.420103	-233.7994	
32000	3.334601	-233.7994	
33000	3.334601	-233.7994	
34000	3.251236	-233.7994	
35000	3.251236	-233.7994	
36000	3.169955	-233.7994	
37000	3.169955	-233.7994	
38000	3.090706	-233.7994	
39000	3.090706	-233.7994	
40000	3.013438	-233.7994	
41000	3.013438	-233.7994	
42000	2.938102	-233.7994	
43000	2.938102	-233.7994	
44000	2.86465	-233.7994	
45000	2.86465	-233.7994	
46000	2.793034	-233.7994	
47000	2.793034	-233.7994	
48000	2.723208	-233.7994	
49000	2.723208	-233.7994	
50000	2.655128	-233.7994	
51000	2.655128	-233.7994	
52000	2.588749	-233.7994	
53000	2.588749	-233.7994	
54000	2.524031	-233.7994	
55000	2.524031	-233.7994	
56000	2.46093	-233.7994	
57000	2.46093	-233.7994	
58000	2.399407	-233.7994	
59000	2.399407	-233.7994	
60000	2.339421	-233.7994	
61000	2.339421	-233.7994	
62000	2.280936	-233.7994	
63000	2.280936	-233.7994	
64000	2.223913	-233.7994	
65000	2.223913	-233.7994	
66000	2.168315	-233.7994	
67000	2.168315	-233.7994	
68000	2.114107	-233.7994	
69000	2.114107	-233.7994	
70000	2.061254	-233.7994	
71000	2.061254	-233.7994	
72000	2.009723	-233.7994	
73000	2.009723	-233.7994	
74000	1.95948	-233.7994	
74528.33	1.95948	-233.7941	
75000	1.95948	-233.7941	
76000	1.910493	-233.7941	
77000	1.910493	-233.7941	
78000	1.86273	-233.7941	
79000	1.86273	-233.7941	
80000	1.816162	-233.7941	
81000	1.816162	-233.7941	
82000	1.770758	-233.7941	
83000	1.770758	-233.7941	
84000	1.726489	-233.7941	
85000	1.726489	-233.7941	
86000	1.683327	-233.7941	
87000	1.683327	-233.7941	
88000	1.641244	-233.7941	
88601	1.641244	-233.7939	
88601.17	1.641244	-233.7895	
88606.83	1.641244	-233.7868	
88607	1.641244	-233.7865	
88607.67	1.641244	-233.7865	
88607.83	1.641244	-233.7862	
89000	1.641244	-233.7862	
90000	1.600213	-233.7862	
91000	1.600213	-233.7862	
92000	1.560207	-233.7862	
93000	1.560207	-233.7862	
94000	1.521202	-233.7862	
95000	1.521202	-233.7862	
96000	1.483172	-233.7862	
97000	1.483172	-233.7862	
98000	1.446093	-233.7862	
99000	1.446093	-233.7862	
1e+05	1.409941	-233.7862	
