Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
100.3926	5	-190.5423	-190.7853	0.9900758	0.4049108	
Model:	mcombrat5
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.6701942	0	1	2.929921	0	1	1	
OTmed	5.052294	5	20	23.67753	5	20	15	
Tb	4.752409	0.01	5	10.77818	0.01	5	4.99	
Popt	926.9721	300	1000	1282.156	300	1000	700	
Pb	594.7142	0	600	1388.709	0	600	600	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
prec	prec	
tmed	tmed	


Annealing regime:
Initial temp	Rt	ns	nt
5	0.975	20	100

Variance - Covariance Matrix:
	MR	OTmed	Tb	Popt	Pb
MR	8.58444	-60.03818	3.098503	-90.85555	1300.518	
OTmed	-60.03818	560.6256	-138.9385	1254.243	-6615.799	
Tb	3.098503	-138.9385	116.1691	1719.663	-3373.051	
Popt	-90.85555	1254.243	1719.663	1643924	1093612	
Pb	1300.518	-6615.799	-3373.051	1093612	1928511	

Source data
rat	tmed	prec	predicted	
0.1205257	11.95345	333.6	0.1419492	
0.1291197	12.41273	260.8	0.10786	
0.06625869	11.93446	382.1	0.1543628	
0.09849051	12.7014	207.7	0.08831529	
0.5828131	11.36156	368.2	0.1785603	
0.3738774	11.2134	349.9	0.1806286	
0.5811849	10.68792	390.2	0.2207729	
0.5059657	10.54402	373.1	0.2227871	
0.07626182	10.63039	163	0.147471	
0.2310098	10.73044	373.2	0.2127838	
0.1078383	10.28368	333.4	0.2222096	
0.1626592	9.905245	376.8	0.2593762	
0.29091	11.18799	612.7	0.2532835	
0.4185128	10.32817	799.9	0.3537274	
0.478777	10.55143	353.3	0.2154768	
0.2128957	10.89882	371.2	0.2031978	
0.4040281	9.824873	454	0.2950275	
0.197504	10.75392	385.2	0.2154968	
0.2710632	11.31034	295.9	0.1603826	
0.1525367	10.71864	444.8	0.2370088	
0.1960562	11.61003	231.9	0.1306538	
0.3262517	10.01994	506.9	0.3024125	
0.138568	11.08017	279.3	0.1656965	
0.2202332	11.42356	318.8	0.1617458	
0.1085746	12.07944	359	0.1423545	
0.1229677	11.90305	336.2	0.1447728	
0.1445175	11.48727	350.7	0.1675662	
0.127417	11.36707	340.7	0.1705231	
0.04128587	11.44162	143.3	0.1139322	
0.09253699	11.5831	355.1	0.1641882	
0.09946053	11.09165	322.9	0.1784383	
0.0596355	10.91769	297.7	0.1787795	
0.1932361	12.02929	458.8	0.1673445	
0.2550653	11.21354	572.6	0.2421723	
0.237985	11.43551	302.1	0.156576	
0.07283805	11.72606	288.3	0.1404573	
0.1092085	10.77581	335.8	0.198004	
0.06899374	11.70423	270.5	0.1368318	
0.09069465	12.07968	228.8	0.1127526	
0.04204381	11.67049	323.4	0.1518504	
0.1004605	12.4234	201.1	0.09557088	
0.0970911	10.83334	452.6	0.2326595	
0.06027039	11.95002	256.5	0.1238119	
0.1406959	12.1936	322.7	0.1293286	
0.1143764	12.11509	203.9	0.1060725	
0.07969127	11.77294	358.8	0.156223	
0.0690587	11.61888	335.6	0.1573656	
0.09859162	11.17159	351.5	0.1831706	
0.06142529	11.03588	346.2	0.1883149	
0.01988913	11.13217	144.3	0.1243675	
0.0460038	11.23782	355.8	0.1811537	
0.03301357	10.76736	320.7	0.1934203	
0.02011435	10.55713	299.2	0.1962871	
0.09045893	11.71132	459.5	0.1843742	
0.1403275	10.87116	584.4	0.2682933	
0.1341438	11.06629	311.1	0.176031	
0.02887239	11.36616	293.3	0.1571776	
0.04479617	10.40011	332.7	0.2159781	
0.02434118	11.3142	276.5	0.1546781	
0.05118988	11.72756	233.4	0.1266038	
0.02165737	11.268	330.6	0.1723395	
0.06356096	12.07103	202	0.107122	
0.3170893	11.36243	360.9	0.1764566	
0.2377955	11.21471	337.3	0.17685	
0.3464311	10.70226	358	0.2091846	
0.2816574	10.55819	361.3	0.2179121	
0.09565752	10.65748	148.7	0.1419886	
0.1990407	10.74932	358.1	0.2067595	
0.1211196	10.27977	322	0.2181562	
0.1466144	10.04482	306.6	0.2240102	
0.2626483	11.26267	479.1	0.214896	
0.3644781	10.39393	622.5	0.3125745	
0.283016	10.56176	331.7	0.2073981	
0.1164069	10.91	303.2	0.1808903	
0.2163242	9.910485	331.8	0.2408781	
0.1126222	10.81058	289.8	0.1811944	
0.2184333	11.25379	243.3	0.1477314	
0.1012387	10.75417	347.1	0.2028504	
0.1816787	11.60485	204.2	0.1237831	
0.1813105	9.91548	458.2	0.2910026	
0.1076421	11.08597	255.8	0.1583477	
0.2435312	11.4141	319.6	0.1624005	
0.1752625	11.99493	557	0.1899948	
0.121445	11.90282	632.8	0.2098288	
0.1414086	11.21308	762	0.2783365	
0.1390418	10.82874	567.7	0.2667739	
0.08112583	10.92854	306.9	0.1811964	
0.08830946	11.12806	503.6	0.2297387	
0.07755052	10.84717	428.3	0.2242154	
0.1060988	10.35224	722.2	0.3391488	
0.1035995	11.56453	889.2	0.2615662	
0.1193004	10.65089	1430.6	0.2339462	
0.147881	10.90389	608.7	0.2721425	
0.09275033	11.18644	551.8	0.2387875	
0.1607469	10.31331	582.8	0.3071582	
0.1034699	11.10675	481.1	0.2247559	
0.1036026	11.68766	365.4	0.1619101	
0.07726855	11.13128	584.3	0.250503	
0.09549652	11.82421	366.2	0.1556764	
0.0982538	10.1593	1019.7	0.371673	

Likelihood History
Iteration	Temperature	Likelihood
0	5	98.1838	
0.2	5	98.57407	
0.4	5	99.39284	
3	5	99.40147	
10.2	5	99.52116	
13	5	100.1064	
38.2	5	100.136	
54.2	5	100.2795	
164.2	5	100.3481	
217.4	5	100.368	
382	5	100.379	
382.4	5	100.379	
386.2	5	100.3864	
386.4	5	100.3865	
1000	5	100.3865	
1968.8	5	100.387	
2000	4.875	100.387	
2388.6	4.875	100.3886	
3000	4.875	100.3886	
4000	4.753125	100.3886	
5000	4.753125	100.3886	
6000	4.634297	100.3886	
7000	4.634297	100.3886	
8000	4.518439	100.3886	
9000	4.518439	100.3886	
10000	4.405478	100.3886	
11000	4.405478	100.3886	
12000	4.295342	100.3886	
13000	4.295342	100.3886	
14000	4.187958	100.3886	
14026.4	4.187958	100.3918	
15000	4.187958	100.3918	
16000	4.083259	100.3918	
17000	4.083259	100.3918	
18000	3.981178	100.3918	
19000	3.981178	100.3918	
20000	3.881648	100.3918	
21000	3.881648	100.3918	
22000	3.784607	100.3918	
23000	3.784607	100.3918	
24000	3.689992	100.3918	
25000	3.689992	100.3918	
26000	3.597742	100.3918	
27000	3.597742	100.3918	
28000	3.507798	100.3918	
29000	3.507798	100.3918	
30000	3.420103	100.3918	
31000	3.420103	100.3918	
32000	3.334601	100.3918	
33000	3.334601	100.3918	
34000	3.251236	100.3918	
35000	3.251236	100.3918	
36000	3.169955	100.3918	
37000	3.169955	100.3918	
38000	3.090706	100.3918	
39000	3.090706	100.3918	
40000	3.013438	100.3918	
41000	3.013438	100.3918	
42000	2.938102	100.3918	
43000	2.938102	100.3918	
44000	2.86465	100.3918	
45000	2.86465	100.3918	
46000	2.793034	100.3918	
47000	2.793034	100.3918	
48000	2.723208	100.3918	
49000	2.723208	100.3918	
50000	2.655128	100.3918	
51000	2.655128	100.3918	
52000	2.588749	100.3918	
53000	2.588749	100.3918	
54000	2.524031	100.3918	
55000	2.524031	100.3918	
56000	2.46093	100.3918	
57000	2.46093	100.3918	
58000	2.399407	100.3918	
59000	2.399407	100.3918	
60000	2.339421	100.3918	
61000	2.339421	100.3918	
62000	2.280936	100.3918	
63000	2.280936	100.3918	
64000	2.223913	100.3918	
65000	2.223913	100.3918	
66000	2.168315	100.3918	
67000	2.168315	100.3918	
68000	2.114107	100.3918	
69000	2.114107	100.3918	
70000	2.061254	100.3918	
71000	2.061254	100.3918	
72000	2.009723	100.3918	
73000	2.009723	100.3918	
74000	1.95948	100.3918	
75000	1.95948	100.3918	
76000	1.910493	100.3918	
77000	1.910493	100.3918	
78000	1.86273	100.3918	
79000	1.86273	100.3918	
80000	1.816162	100.3918	
81000	1.816162	100.3918	
82000	1.770758	100.3918	
83000	1.770758	100.3918	
84000	1.726489	100.3918	
85000	1.726489	100.3918	
86000	1.683327	100.3918	
87000	1.683327	100.3918	
88000	1.641244	100.3918	
89000	1.641244	100.3918	
90000	1.600213	100.3918	
91000	1.600213	100.3918	
92000	1.560207	100.3918	
93000	1.560207	100.3918	
93427.8	1.560207	100.3922	
94000	1.521202	100.3922	
95000	1.521202	100.3922	
96000	1.483172	100.3922	
97000	1.483172	100.3922	
97013.4	1.483172	100.3926	
98000	1.446093	100.3926	
99000	1.446093	100.3926	
1e+05	1.409941	100.3926	
