Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
100.2723	3	-194.4482	-194.5446	1.002424	0.2697105	
Model:	mprecrat1
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.3697319	0	0.7841955	0.4354748	0	1	1	
Popt	961.028	405.7645	1000	1052.548	300	1000	700	
Pb	469.6392	0	600	685.44	0	600	600	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
tmed	tmed	


Annealing regime:
Initial temp	Rt	ns	nt
0.09045893	459.5	0.2090497	
0.1403275	584.4	0.2680611	
0.1341438	311.1	0.1419117	
0.02887239	293.3	0.1345634	
0.04479617	332.7	0.151078	
0.02434118	276.5	0.1278088	
0.05118988	233.4	0.1113368	
0.02165737	330.6	0.1501754	
0.06356096	202	0.1001568	
0.3170893	360.9	0.1634209	
0.2377955	337.3	0.1530635	
0.3464311	358	0.1621334	
0.2816574	361.3	0.1635988	
0.09565752	148.7	0.0828368	
0.1990407	358.1	0.1621777	
0.1211196	322	0.1465043	
0.1466144	306.6	0.1400359	
0.2626483	479.1	0.2183871	
0.3644781	622.5	0.2851409	
0.283016	331.7	0.1506479	
0.1164069	303.2	0.1386267	
0.2163242	331.8	0.1506909	
0.1126222	289.8	0.1331414	
0.2184333	243.3	0.1150076	
0.1012387	347.1	0.1573305	
0.1816787	204.2	0.1009168	
0.1813105	458.2	0.2084319	
0.1076421	255.8	0.1197397	
0.2435312	319.6	0.1454872	
0.1752625	557	0.2553729	
0.121445	632.8	0.2896148	
0.1414086	762	0.3379776	
0.1390418	567.7	0.2603601	
0.08112583	306.9	0.1401606	
0.08830946	503.6	0.2300833	
0.07755052	428.3	0.1943033	
0.1060988	722.2	0.324886	
0.1035995	889.2	0.3654328	
0.1193004	1430.6	0.2242858	
0.147881	608.7	0.2790443	
0.09275033	551.8	0.2529364	
0.1607469	582.8	0.2673281	
0.1034699	481.1	0.2193416	
0.1036026	365.4	0.1654265	
0.07726855	584.3	0.2680153	
0.09549652	366.2	0.1657841	
0.0982538	1019.7	0.3668579	

Likelihood History
Iteration	Temperature	Likelihood
0	5	95.61997	
0.3333333	5	99.87734	
1	5	99.9464	
1.666667	5	99.98743	
2	5	100.0271	
2.333333	5	100.0662	
10	5	100.2106	
32.66667	5	100.2373	
33	5	100.2401	
84.33333	5	100.2614	
316	5	100.2658	
1000	5	100.2658	
1029.667	5	100.2664	
1125.667	5	100.2705	
2000	4.875	100.2705	
2988.667	4.875	100.271	
3000	4.875	100.271	
4000	4.753125	100.271	
5000	4.753125	100.271	
6000	4.634297	100.271	
7000	4.634297	100.271	
8000	4.518439	100.271	
9000	4.518439	100.271	
10000	4.405478	100.271	
11000	4.405478	100.271	
11435.67	4.405478	100.2719	
12000	4.295342	100.2719	
13000	4.295342	100.2719	
14000	4.187958	100.2719	
15000	4.187958	100.2719	
16000	4.083259	100.2719	
17000	4.083259	100.2719	
18000	3.981178	100.2719	
19000	3.981178	100.2719	
19850.33	3.981178	100.2722	
20000	3.881648	100.2722	
21000	3.881648	100.2722	
22000	3.784607	100.2722	
23000	3.784607	100.2722	
23340.67	3.784607	100.2723	
24000	3.689992	100.2723	
25000	3.689992	100.2723	
26000	3.597742	100.2723	
27000	3.597742	100.2723	
28000	3.507798	100.2723	
29000	3.507798	100.2723	
30000	3.420103	100.2723	
31000	3.420103	100.2723	
32000	3.334601	100.2723	
33000	3.334601	100.2723	
34000	3.251236	100.2723	
35000	3.251236	100.2723	
36000	3.169955	100.2723	
37000	3.169955	100.2723	
38000	3.090706	100.2723	
39000	3.090706	100.2723	
40000	3.013438	100.2723	
41000	3.013438	100.2723	
42000	2.938102	100.2723	
43000	2.938102	100.2723	
44000	2.86465	100.2723	
45000	2.86465	100.2723	
46000	2.793034	100.2723	
47000	2.793034	100.2723	
48000	2.723208	100.2723	
49000	2.723208	100.2723	
50000	2.655128	100.2723	
51000	2.655128	100.2723	
52000	2.588749	100.2723	
53000	2.588749	100.2723	
54000	2.524031	100.2723	
55000	2.524031	100.2723	
56000	2.46093	100.2723	
57000	2.46093	100.2723	
58000	2.399407	100.2723	
59000	2.399407	100.2723	
60000	2.339421	100.2723	
61000	2.339421	100.2723	
62000	2.280936	100.2723	
63000	2.280936	100.2723	
64000	2.223913	100.2723	
65000	2.223913	100.2723	
66000	2.168315	100.2723	
67000	2.168315	100.2723	
68000	2.114107	100.2723	
69000	2.114107	100.2723	
70000	2.061254	100.2723	
71000	2.061254	100.2723	
72000	2.009723	100.2723	
73000	2.009723	100.2723	
74000	1.95948	100.2723	
75000	1.95948	100.2723	
76000	1.910493	100.2723	
77000	1.910493	100.2723	
78000	1.86273	100.2723	
79000	1.86273	100.2723	
80000	1.816162	100.2723	
81000	1.816162	100.2723	
82000	1.770758	100.2723	
83000	1.770758	100.2723	
84000	1.726489	100.2723	
85000	1.726489	100.2723	
86000	1.683327	100.2723	
87000	1.683327	100.2723	
88000	1.641244	100.2723	
89000	1.641244	100.2723	
90000	1.600213	100.2723	
91000	1.600213	100.2723	
92000	1.560207	100.2723	
93000	1.560207	100.2723	
94000	1.521202	100.2723	
95000	1.521202	100.2723	
96000	1.483172	100.2723	
97000	1.483172	100.2723	
98000	1.446093	100.2723	
99000	1.446093	100.2723	
1e+05	1.409941	100.2723	
