Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-233.92	5	478.0829	477.84	1.030997	0.379574	
Model:	mtrat4
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.9893889	0.3363922	1	N/A	0	1	1	
p1	0.3093535	0	0.4	N/A	0	0.4	0.4	
b	1	1.5	1	N/A	1.5	1	-8.82998e+223	
c	-0.4978371	-1.164818	-0.2412354	N/A	-2	2	4	
d	8.226273	5.593866	9.803646	N/A	0	20	20	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
tmed	tmed	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
0.09069465	12.07968	0.1266847	
0.04204381	11.67049	0.1509413	
0.1004605	12.4234	0.1089542	
0.0970911	10.83334	0.2122429	
0.06027039	11.95002	0.1339881	
0.1406959	12.1936	0.1205511	
0.1143764	12.11509	0.1247504	
0.07969127	11.77294	0.1445327	
0.0690587	11.61888	0.1542578	
0.09859162	11.17159	0.1855181	
0.06142529	11.03588	0.1959172	
0.01988913	11.13217	0.1884942	
0.0460038	11.23782	0.1805991	
0.03301357	10.76736	0.2177704	
0.02011435	10.55713	0.2360655	
0.09045893	11.71132	0.1483597	
0.1403275	10.87116	0.2091211	
0.1341438	11.06629	0.1935492	
0.02887239	11.36616	0.1713568	
0.04479617	10.40011	0.2504012	
0.02434118	11.3142	0.1750533	
0.05118988	11.72756	0.1473429	
0.02165737	11.268	0.1783915	
0.06356096	12.07103	0.1271613	
0.3170893	11.36243	0.1716205	
0.2377955	11.21471	0.1823035	
0.3464311	10.70226	0.2233248	
0.2816574	10.55819	0.2359705	
0.09565752	10.65748	0.2272035	
0.1990407	10.74932	0.2192999	
0.1211196	10.27977	0.2617712	
0.1466144	10.04482	0.2848987	
0.2626483	11.26267	0.17878	
0.3644781	10.39393	0.2509771	
0.283016	10.56176	0.2356507	
0.1164069	10.91	0.2059499	
0.2163242	9.910485	0.2986555	
0.1126222	10.81058	0.2141381	
0.2184333	11.25379	0.1794282	
0.1012387	10.75417	0.218888	
0.1816787	11.60485	0.155169	
0.1813105	9.91548	0.2981373	
0.1076421	11.08597	0.1920282	
0.2435312	11.4141	0.1680016	
0.1752625	11.99493	0.1314191	
0.121445	11.90282	0.1367336	
0.1414086	11.21308	0.1824244	
0.1390418	10.82874	0.2126255	
0.08112583	10.92854	0.204449	
0.08830946	11.12806	0.1888065	
0.07755052	10.84717	0.2110979	
0.1060988	10.35224	0.2548842	
0.1035995	11.56453	0.1578137	
0.1193004	10.65089	0.2277777	
0.147881	10.90389	0.2064463	
0.09275033	11.18644	0.184406	
0.1607469	10.31331	0.2585693	
0.1034699	11.10675	0.1904322	
0.1036026	11.68766	0.1498517	
0.07726855	11.13128	0.188562	
0.09549652	11.82421	0.1414108	
0.0982538	10.1593	0.2734785	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-235.0993	
1.2	5	-234.917	
1.6	5	-234.797	
14.2	5	-234.5923	
14.6	5	-234.5923	
31	5	-234.3156	
41.2	5	-234.2425	
72.8	5	-234.0327	
1000	5	-234.0327	
1228	5	-234.0117	
1862.2	5	-233.9794	
1862.8	5	-233.9751	
1984.8	5	-233.9396	
1987	5	-233.9253	
1987.2	5	-233.9247	
2000	4.875	-233.9247	
3000	4.875	-233.9247	
4000	4.753125	-233.9247	
5000	4.753125	-233.9247	
6000	4.634297	-233.9247	
7000	4.634297	-233.9247	
8000	4.518439	-233.9247	
9000	4.518439	-233.9247	
10000	4.405478	-233.9247	
11000	4.405478	-233.9247	
12000	4.295342	-233.9247	
13000	4.295342	-233.9247	
14000	4.187958	-233.9247	
14159.8	4.187958	-233.9241	
15000	4.187958	-233.9241	
16000	4.083259	-233.9241	
17000	4.083259	-233.9241	
18000	3.981178	-233.9241	
19000	3.981178	-233.9241	
20000	3.881648	-233.9241	
21000	3.881648	-233.9241	
22000	3.784607	-233.9241	
23000	3.784607	-233.9241	
24000	3.689992	-233.9241	
25000	3.689992	-233.9241	
26000	3.597742	-233.9241	
27000	3.597742	-233.9241	
28000	3.507798	-233.9241	
29000	3.507798	-233.9241	
30000	3.420103	-233.9241	
31000	3.420103	-233.9241	
32000	3.334601	-233.9241	
33000	3.334601	-233.9241	
34000	3.251236	-233.9241	
35000	3.251236	-233.9241	
36000	3.169955	-233.9241	
37000	3.169955	-233.9241	
38000	3.090706	-233.9241	
39000	3.090706	-233.9241	
40000	3.013438	-233.9241	
41000	3.013438	-233.9241	
42000	2.938102	-233.9241	
43000	2.938102	-233.9241	
44000	2.86465	-233.9241	
44642.8	2.86465	-233.92	
45000	2.86465	-233.92	
46000	2.793034	-233.92	
47000	2.793034	-233.92	
48000	2.723208	-233.92	
49000	2.723208	-233.92	
50000	2.655128	-233.92	
51000	2.655128	-233.92	
52000	2.588749	-233.92	
53000	2.588749	-233.92	
54000	2.524031	-233.92	
55000	2.524031	-233.92	
56000	2.46093	-233.92	
57000	2.46093	-233.92	
58000	2.399407	-233.92	
59000	2.399407	-233.92	
60000	2.339421	-233.92	
61000	2.339421	-233.92	
62000	2.280936	-233.92	
63000	2.280936	-233.92	
64000	2.223913	-233.92	
65000	2.223913	-233.92	
66000	2.168315	-233.92	
67000	2.168315	-233.92	
68000	2.114107	-233.92	
69000	2.114107	-233.92	
70000	2.061254	-233.92	
71000	2.061254	-233.92	
72000	2.009723	-233.92	
73000	2.009723	-233.92	
74000	1.95948	-233.92	
75000	1.95948	-233.92	
76000	1.910493	-233.92	
77000	1.910493	-233.92	
78000	1.86273	-233.92	
79000	1.86273	-233.92	
80000	1.816162	-233.92	
81000	1.816162	-233.92	
82000	1.770758	-233.92	
83000	1.770758	-233.92	
84000	1.726489	-233.92	
85000	1.726489	-233.92	
86000	1.683327	-233.92	
87000	1.683327	-233.92	
88000	1.641244	-233.92	
89000	1.641244	-233.92	
90000	1.600213	-233.92	
91000	1.600213	-233.92	
92000	1.560207	-233.92	
93000	1.560207	-233.92	
94000	1.521202	-233.92	
95000	1.521202	-233.92	
96000	1.483172	-233.92	
97000	1.483172	-233.92	
98000	1.446093	-233.92	
99000	1.446093	-233.92	
1e+05	1.409941	-233.92	
