Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
100.2346	3	-194.3729	-194.4692	0.9971949	0.2244768	
Model:	mwbrat3
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.3957558	0	0.8387267	0.4233713	0	1	1	
WBmed	18.93326	-158.1344	158.2378	83.85033	-300	500	800	
WBb	2.057542	-6.672118	6.681082	2.757201	-10	80	90	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
wb	wb	


Annealing regime:
Initial temp	Rt	ns	nt
0.09946053	-318.0516	0.1545795	
0.0596355	-336.5709	0.1488015	
0.1932361	-254.627	0.1782323	
0.2550653	-84.43666	0.3039303	
0.237985	-367.1683	0.1401299	
0.07283805	-418.9084	0.1275092	
0.1092085	-289.4772	0.1644155	
0.06899374	-412.1149	0.1290393	
0.09069465	-484.4994	0.1143524	
0.04204381	-357.2161	0.14284	
0.1004605	-538.5654	0.1053135	
0.0970911	-174.0596	0.2213004	
0.06027039	-441.2258	0.1227197	
0.1406959	-389.8948	0.1343009	
0.1143764	-506.3601	0.1105267	
0.07969127	-348.4124	0.1453241	
0.0690587	-344.0429	0.1465886	
0.09859162	-329.8078	0.1508617	
0.06142529	-303.7145	0.1593648	
0.01988913	-534.266	0.1059824	
0.0460038	-322.5838	0.1531251	
0.03301357	-310.6519	0.1570133	
0.02011435	-323.4587	0.1528474	
0.09045893	-244.898	0.1825135	
0.1403275	-62.09137	0.3350222	
0.1341438	-345.5783	0.1461418	
0.02887239	-401.3498	0.1315377	
0.04479617	-280.1735	0.167891	
0.02434118	-392.4432	0.1336766	
0.05118988	-468.1467	0.1173828	
0.02165737	-335.3053	0.1491829	
0.06356096	-525.7666	0.1073285	
0.3170893	-336.044	0.1489601	
0.2377955	-333.237	0.1498102	
0.3464311	-309.2513	0.1574826	
0.2816574	-273.8391	0.170342	
0.09565752	-514.6332	0.1091415	
0.1990407	-305.081	0.1588962	
0.1211196	-294.4537	0.1626145	
0.1466144	-299.4453	0.1608468	
0.2626483	-212.3632	0.1984661	
0.3644781	-9.475176	0.3739793	
0.283016	-308.5175	0.1577295	
0.1164069	-377.8179	0.1373385	
0.2163242	-266.4403	0.1732966	
0.1126222	-363.4031	0.1411433	
0.2184333	-443.6768	0.1222147	
0.1012387	-302.133	0.1599107	
0.1816787	-509.0105	0.1100793	
0.1813105	-138.3964	0.2480078	
0.1076421	-414.5601	0.1284845	
0.2435312	-370.1866	0.1393276	
0.1752625	-168.336	0.2251823	
0.121445	-70.76061	0.3223098	
0.1414086	73.22641	0.3188458	
0.1390418	-70.95926	0.3220282	
0.08112583	-354.946	0.1434726	
0.08830946	-166.5576	0.2264171	
0.07755052	-207.7377	0.200966	
0.1060988	112.6411	0.2718381	
0.1035995	192.1278	0.2098964	
0.1193004	798.5295	0.07572736	
0.147881	-35.73009	0.3773462	
0.09275033	-127.5751	0.2574777	
0.1607469	-22.56604	0.3943183	
0.1034699	-173.5244	0.2216576	
0.1036026	-331.2841	0.1504073	
0.07726855	-71.57293	0.3211612	
0.09549652	-343.6853	0.146693	
0.0982538	420.7396	0.1271028	

Likelihood History
Iteration	Temperature	Likelihood
0	5	87.06646	
0.3333333	5	100.0284	
0.6666667	5	100.0392	
336.6667	5	100.0424	
337	5	100.0468	
337.6667	5	100.0758	
489	5	100.1163	
1000	5	100.1163	
1821	5	100.163	
2000	4.875	100.163	
2608.333	4.875	100.1996	
2933.667	4.875	100.2294	
3000	4.875	100.2294	
4000	4.753125	100.2294	
5000	4.753125	100.2294	
6000	4.634297	100.2294	
7000	4.634297	100.2294	
8000	4.518439	100.2294	
9000	4.518439	100.2294	
10000	4.405478	100.2294	
11000	4.405478	100.2294	
12000	4.295342	100.2294	
13000	4.295342	100.2294	
14000	4.187958	100.2294	
15000	4.187958	100.2294	
16000	4.083259	100.2294	
17000	4.083259	100.2294	
18000	3.981178	100.2294	
19000	3.981178	100.2294	
20000	3.881648	100.2294	
21000	3.881648	100.2294	
22000	3.784607	100.2294	
23000	3.784607	100.2294	
24000	3.689992	100.2294	
25000	3.689992	100.2294	
26000	3.597742	100.2294	
27000	3.597742	100.2294	
28000	3.507798	100.2294	
29000	3.507798	100.2294	
30000	3.420103	100.2294	
31000	3.420103	100.2294	
32000	3.334601	100.2294	
33000	3.334601	100.2294	
34000	3.251236	100.2294	
35000	3.251236	100.2294	
36000	3.169955	100.2294	
37000	3.169955	100.2294	
38000	3.090706	100.2294	
39000	3.090706	100.2294	
40000	3.013438	100.2294	
41000	3.013438	100.2294	
42000	2.938102	100.2294	
43000	2.938102	100.2294	
44000	2.86465	100.2294	
45000	2.86465	100.2294	
46000	2.793034	100.2294	
47000	2.793034	100.2294	
48000	2.723208	100.2294	
49000	2.723208	100.2294	
50000	2.655128	100.2294	
51000	2.655128	100.2294	
52000	2.588749	100.2294	
53000	2.588749	100.2294	
54000	2.524031	100.2294	
55000	2.524031	100.2294	
56000	2.46093	100.2294	
57000	2.46093	100.2294	
58000	2.399407	100.2294	
59000	2.399407	100.2294	
60000	2.339421	100.2294	
60506	2.339421	100.2346	
61000	2.339421	100.2346	
62000	2.280936	100.2346	
63000	2.280936	100.2346	
64000	2.223913	100.2346	
65000	2.223913	100.2346	
66000	2.168315	100.2346	
67000	2.168315	100.2346	
68000	2.114107	100.2346	
69000	2.114107	100.2346	
70000	2.061254	100.2346	
71000	2.061254	100.2346	
72000	2.009723	100.2346	
73000	2.009723	100.2346	
74000	1.95948	100.2346	
75000	1.95948	100.2346	
76000	1.910493	100.2346	
77000	1.910493	100.2346	
78000	1.86273	100.2346	
79000	1.86273	100.2346	
80000	1.816162	100.2346	
81000	1.816162	100.2346	
82000	1.770758	100.2346	
83000	1.770758	100.2346	
84000	1.726489	100.2346	
85000	1.726489	100.2346	
86000	1.683327	100.2346	
87000	1.683327	100.2346	
88000	1.641244	100.2346	
89000	1.641244	100.2346	
90000	1.600213	100.2346	
91000	1.600213	100.2346	
92000	1.560207	100.2346	
93000	1.560207	100.2346	
94000	1.521202	100.2346	
95000	1.521202	100.2346	
96000	1.483172	100.2346	
97000	1.483172	100.2346	
98000	1.446093	100.2346	
99000	1.446093	100.2346	
1e+05	1.409941	100.2346	
