Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
100.3844	3	-194.6724	-194.7688	0.9990744	0.3956768	
Model:	mtrat3
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.9959957	0	1	NaN	0	1	1	
OTmed	5.135311	5	6.324486	NaN	5	20	15	
b	0.4264595	0.01	0.5819598	NaN	0.01	5	4.99	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
tmed	tmed	


Annealing regime:
Initial temp	Rt	ns	nt
0.04204381	11.67049	0.1561755	
0.1004605	12.4234	0.1165169	
0.0970911	10.83334	0.2152362	
0.06027039	11.95002	0.1401343	
0.1406959	12.1936	0.1274563	
0.1143764	12.11509	0.1314169	
0.07969127	11.77294	0.150103	
0.0690587	11.61888	0.1593233	
0.09859162	11.17159	0.1892263	
0.06142529	11.03588	0.1992908	
0.01988913	11.13217	0.1920998	
0.0460038	11.23782	0.1844882	
0.03301357	10.76736	0.220679	
0.02011435	10.55713	0.2388687	
0.09045893	11.71132	0.1537278	
0.1403275	10.87116	0.2121725	
0.1341438	11.06629	0.196993	
0.02887239	11.36616	0.1756214	
0.04479617	10.40011	0.2533253	
0.02434118	11.3142	0.1791623	
0.05118988	11.72756	0.1527643	
0.02165737	11.268	0.1823662	
0.06356096	12.07103	0.1336911	
0.3170893	11.36243	0.1758738	
0.2377955	11.21471	0.1861283	
0.3464311	10.70226	0.2261723	
0.2816574	10.55819	0.2387735	
0.09565752	10.65748	0.2300231	
0.1990407	10.74932	0.2221892	
0.1211196	10.27977	0.2649292	
0.1466144	10.04482	0.2889415	
0.2626483	11.26267	0.1827394	
0.3644781	10.39393	0.25391	
0.283016	10.56176	0.2384532	
0.1164069	10.91	0.2090675	
0.2163242	9.910485	0.3035039	
0.1126222	10.81058	0.2170998	
0.2184333	11.25379	0.1833623	
0.1012387	10.75417	0.2217824	
0.1816787	11.60485	0.1601888	
0.1813105	9.91548	0.3029514	
0.1076421	11.08597	0.1955191	
0.2435312	11.4141	0.1724133	
0.1752625	11.99493	0.1377089	
0.121445	11.90282	0.1427276	
0.1414086	11.21308	0.1862447	
0.1390418	10.82874	0.2156122	
0.08112583	10.92854	0.2076005	
0.08830946	11.12806	0.1924017	
0.07755052	10.84717	0.2141117	
0.1060988	10.35224	0.2578855	
0.1035995	11.56453	0.1627027	
0.1193004	10.65089	0.2305942	
0.147881	10.90389	0.2095531	
0.09275033	11.18644	0.1881538	
0.1607469	10.31331	0.2616486	
0.1034699	11.10675	0.1939739	
0.1036026	11.68766	0.1551422	
0.07726855	11.13128	0.1921653	
0.09549652	11.82421	0.1471489	
0.0982538	10.1593	0.2770134	

Likelihood History
Iteration	Temperature	Likelihood
0	5	87.18818	
0.3333333	5	100.0342	
2.666667	5	100.0354	
9	5	100.0767	
49.66667	5	100.3419	
101.3333	5	100.3432	
157	5	100.3763	
1000	5	100.3763	
2000	4.875	100.3763	
2728.667	4.875	100.3799	
2729.333	4.875	100.38	
2825.333	4.875	100.3813	
2826	4.875	100.3843	
2826.333	4.875	100.3843	
3000	4.875	100.3843	
4000	4.753125	100.3843	
5000	4.753125	100.3843	
6000	4.634297	100.3843	
7000	4.634297	100.3843	
8000	4.518439	100.3843	
9000	4.518439	100.3843	
10000	4.405478	100.3843	
11000	4.405478	100.3843	
12000	4.295342	100.3843	
13000	4.295342	100.3843	
14000	4.187958	100.3843	
15000	4.187958	100.3843	
16000	4.083259	100.3843	
17000	4.083259	100.3843	
18000	3.981178	100.3843	
19000	3.981178	100.3843	
20000	3.881648	100.3843	
21000	3.881648	100.3843	
22000	3.784607	100.3843	
23000	3.784607	100.3843	
24000	3.689992	100.3843	
25000	3.689992	100.3843	
26000	3.597742	100.3843	
27000	3.597742	100.3843	
28000	3.507798	100.3843	
29000	3.507798	100.3843	
30000	3.420103	100.3843	
31000	3.420103	100.3843	
32000	3.334601	100.3843	
33000	3.334601	100.3843	
34000	3.251236	100.3843	
35000	3.251236	100.3843	
36000	3.169955	100.3843	
37000	3.169955	100.3843	
38000	3.090706	100.3843	
39000	3.090706	100.3843	
40000	3.013438	100.3843	
41000	3.013438	100.3843	
42000	2.938102	100.3843	
43000	2.938102	100.3843	
44000	2.86465	100.3843	
45000	2.86465	100.3843	
46000	2.793034	100.3843	
47000	2.793034	100.3843	
48000	2.723208	100.3843	
49000	2.723208	100.3843	
50000	2.655128	100.3843	
51000	2.655128	100.3843	
52000	2.588749	100.3843	
53000	2.588749	100.3843	
54000	2.524031	100.3843	
55000	2.524031	100.3843	
56000	2.46093	100.3843	
57000	2.46093	100.3843	
58000	2.399407	100.3843	
59000	2.399407	100.3843	
60000	2.339421	100.3843	
61000	2.339421	100.3843	
62000	2.280936	100.3843	
63000	2.280936	100.3843	
64000	2.223913	100.3843	
64004.33	2.223913	100.3844	
65000	2.223913	100.3844	
66000	2.168315	100.3844	
67000	2.168315	100.3844	
68000	2.114107	100.3844	
69000	2.114107	100.3844	
70000	2.061254	100.3844	
71000	2.061254	100.3844	
72000	2.009723	100.3844	
73000	2.009723	100.3844	
74000	1.95948	100.3844	
75000	1.95948	100.3844	
76000	1.910493	100.3844	
77000	1.910493	100.3844	
78000	1.86273	100.3844	
79000	1.86273	100.3844	
80000	1.816162	100.3844	
81000	1.816162	100.3844	
82000	1.770758	100.3844	
83000	1.770758	100.3844	
84000	1.726489	100.3844	
85000	1.726489	100.3844	
86000	1.683327	100.3844	
87000	1.683327	100.3844	
88000	1.641244	100.3844	
89000	1.641244	100.3844	
90000	1.600213	100.3844	
91000	1.600213	100.3844	
92000	1.560207	100.3844	
93000	1.560207	100.3844	
94000	1.521202	100.3844	
95000	1.521202	100.3844	
96000	1.483172	100.3844	
97000	1.483172	100.3844	
98000	1.446093	100.3844	
99000	1.446093	100.3844	
1e+05	1.409941	100.3844	
